order_id,order_date,customer_Name,city,region,product,category,quantity,unit_Price,discount_Percent,total_sales,profit,payment_method,sales_channel,sales_rep
ORD04523,27-06-2025,Wesley Hamilton,Fargo,West,Mouse,Accessories,4,489,20,1564.8,333.52,Net Banking,Online,Kevin Morales
ORD04524,24-07-2024,Juan Duke,Denver,East,Camera,Electronics,4,637,0,2548,535.68,UPI,Online,Willie Moreno
ORD04525,07-10-2025,Gregory Calhoun,Houston,North,Camera,Electronics,5,767,10,3451.5,1277.3,Cash,Online,Jared Spencer
ORD04526,14-08-2025,Kathy Buchanan,Chicago,East,Monitor,Electronics,6,1279,0,7674,2889.66,Credit Card,Online,Jo Pace
ORD04527,01-10-2025,Alicia Landry,Buffalo,North,Tablet,Electronics,10,1886,20,15088,1233.8,Debit Card,Online,Theresa Wright
ORD04528,26-11-2025,Donna Martinez,Mobile,West,Monitor,Electronics,9,2271,15,17373.15,3992.04,Net Banking,Retail Store,Bethany Moore
ORD04529,14-08-2025,Anthony Gibson,Detroit,North,Laptop,Electronics,7,727,20,4071.2,78.96,Debit Card,Retail Store,Sandra Nguyen
ORD04530,26-04-2025,Tonya Powell DDS,Denver,West,Laptop,Electronics,4,2360,20,7552,1061.72,UPI,Retail Store,Dawn Castro
ORD04531,06-06-2025,Jessica Hall,Minneapolis,South,Monitor,Electronics,1,2212,0,2212,886.71,Debit Card,Online,Jacob Reed
ORD04532,29-01-2025,Wesley Sexton,Newark,South,Smartwatch,Wearables,8,84,5,638.4,142.48,Cash,Online,Jason Freeman
ORD04533,12-11-2024,Ms. Lauren Nichols DDS,Salt Lake City,East,Laptop,Electronics,8,551,10,3967.2,926.48,Credit Card,Online,April Goodwin
ORD04534,05-06-2025,Andrew Hudson,Jackson,East,Monitor,Electronics,2,368,15,625.6,144.44,Net Banking,Retail Store,Megan Martin
ORD04535,30-08-2025,Darrell Vincent,Knoxville,South,Smartphone,Electronics,8,2070,0,16560,6886.48,Credit Card,Online,David Shields
ORD04536,23-11-2024,Kimberly Miller,Savannah,East,Laptop,Electronics,3,2223,15,5668.65,660.51,Credit Card,Retail Store,Tina Ward
ORD04537,26-11-2025,Catherine Collins,Providence,South,Camera,Electronics,10,810,5,7695,1547.2,Net Banking,Online,Donald Conner
ORD04538,08-05-2025,Christopher Cantrell,Milwaukee,South,Smartphone,Electronics,8,2052,20,13132.8,3649.44,UPI,Retail Store,Lauren Chan
ORD04539,21-04-2025,Cory Cantu,Cleveland,West,Keyboard,Accessories,7,1375,10,8662.5,3214.4,UPI,Retail Store,Frank Morton
ORD04540,12-12-2025,Katherine Mcintosh,Chattanooga,East,Headphones,Accessories,5,1538,0,7690,2028.05,Debit Card,Retail Store,Nicole Lowe
ORD04541,03-11-2024,Tiffany Davenport,Columbus,East,Tablet,Electronics,3,1505,15,3837.75,256.71,Cash,Online,Hannah Bradshaw
ORD04542,10-08-2025,Kenneth Parsons,Oakland,North,Tablet,Electronics,3,1767,20,4240.8,43.56,Cash,Retail Store,Sarah Tran
ORD04543,19-03-2025,Jasmine Gardner,Boise,South,Mouse,Accessories,2,509,10,916.2,235.08,Debit Card,Retail Store,Jordan Mitchell
ORD04544,20-10-2024,Keith Bentley,Indianapolis,West,Mouse,Accessories,6,1933,15,9858.3,1345.26,Credit Card,Retail Store,Carol Rosario
ORD04545,15-09-2025,Kimberly Rodriguez,Cincinnati,South,Laptop,Electronics,7,2229,0,15603,4896.99,Credit Card,Online,Thomas Garrison
ORD04546,30-06-2024,Shannon Smith,Spokane,East,Printer,Office Equipment,7,1375,0,9625,2503.97,Cash,Retail Store,Kimberly Clarke
ORD04547,20-01-2025,Angela Fletcher,St. Louis,South,Laptop,Electronics,4,1275,10,4590,1526.48,Debit Card,Online,Andrew Nicholson
ORD04548,12-10-2024,Lisa Holland,Spokane,West,Monitor,Electronics,5,1522,5,7229.5,1580.4,Credit Card,Retail Store,Annette Taylor
ORD04549,27-06-2025,Brandy Davis DDS,Fresno,South,Mouse,Accessories,6,1431,15,7298.1,561.18,Net Banking,Online,Angela Davis
ORD04550,19-06-2024,Jeremiah Reed,Honolulu,South,Camera,Electronics,9,80,5,684,114.93,Net Banking,Online,Krystal Clark
ORD04551,13-06-2024,Amanda French,Houston,West,Smartphone,Electronics,2,2201,15,3741.7,533.46,Cash,Retail Store,Taylor Gray
ORD04552,08-08-2024,David Cooper,Oakland,North,Printer,Office Equipment,8,1761,5,13383.6,3407.2,Debit Card,Retail Store,Richard Martin
ORD04553,12-12-2025,Heather Hodge,Kansas City,North,Printer,Office Equipment,8,2344,15,15939.2,4756.32,Cash,Online,Christina Maldonado
ORD04554,08-08-2025,Steven Saunders,Savannah,North,Mouse,Accessories,10,684,5,6498,1109.1,Debit Card,Online,Jason Chan
ORD04555,08-07-2024,Michelle Steele,Tulsa,East,Keyboard,Accessories,9,53,15,405.45,101.52,Credit Card,Retail Store,Jacob Stewart
ORD04556,06-03-2024,Emily Gilbert,Long Beach,South,Printer,Office Equipment,6,1557,10,8407.8,1300.14,UPI,Online,Seth Hansen
ORD04557,25-08-2024,Kimberly Herman,Tucson,South,Mouse,Accessories,5,64,0,320,116.25,Credit Card,Online,Lisa Kelley
ORD04558,01-05-2025,Rebekah Miller,Detroit,East,Keyboard,Accessories,9,667,15,5102.55,1514.61,Cash,Online,Thomas Brown
ORD04559,24-01-2025,Michelle Zavala,New York,North,Printer,Office Equipment,8,2423,20,15507.2,3100,Net Banking,Retail Store,Victoria Kelly
ORD04560,10-01-2025,Caleb Reeves,Honolulu,West,Keyboard,Accessories,2,847,5,1609.3,652.32,Debit Card,Retail Store,John Schultz
ORD04561,02-10-2025,Matthew Huynh,Boston,West,Camera,Electronics,6,1630,10,8802,2908.74,Net Banking,Online,Terri Chapman
ORD04562,21-01-2024,Alexander Johnson,Dallas,East,Camera,Electronics,9,766,5,6549.3,1763.82,Cash,Retail Store,Joseph Cohen
ORD04563,08-02-2025,Jamie Ayala,Philadelphia,South,Keyboard,Accessories,9,2499,10,20241.9,5247,Net Banking,Online,Nancy Watson
ORD04564,17-01-2024,Eric Richardson,Detroit,East,Mouse,Accessories,7,878,5,5838.7,1149.4,Net Banking,Online,Jenna Wright
ORD04565,04-06-2024,Amanda Medina,Omaha,North,Mouse,Accessories,8,695,15,4726,953.36,Debit Card,Online,Mary Murray
ORD04566,17-10-2024,Rachel Hanson,Albuquerque,West,Smartphone,Electronics,5,251,20,1004,68.1,UPI,Online,Dean Jacobs
ORD04567,29-10-2025,Daniel Green,Des Moines,North,Mouse,Accessories,7,1031,10,6495.3,1249.71,Debit Card,Online,Tamara Reynolds
ORD04568,28-08-2024,Omar Howard,Houston,West,Laptop,Electronics,2,1640,15,2788,353.74,Debit Card,Online,Donald Mitchell
ORD04569,09-11-2024,Kimberly Wu,Grand Rapids,North,Camera,Electronics,5,1536,10,6912,2549.05,Cash,Retail Store,Edward Malone
ORD04570,15-06-2024,Michael Nguyen,Baltimore,East,Headphones,Accessories,10,1599,5,15190.5,2818,Credit Card,Online,Colton Maxwell
ORD04571,13-03-2025,Paul Butler,Austin,West,Laptop,Electronics,9,1328,20,9561.6,2749.59,Net Banking,Online,Nancy Hernandez
ORD04572,30-10-2024,Jennifer Reid,Miami,North,Laptop,Electronics,3,1645,0,4935,1704,Credit Card,Retail Store,Richard Callahan
ORD04573,07-06-2025,Tracy Rodriguez,San Antonio,North,Printer,Office Equipment,10,1424,5,13528,2743.7,Net Banking,Online,Caitlin Baker
ORD04574,02-03-2025,Jeffery Decker,Toledo,West,Printer,Office Equipment,5,347,0,1735,612.1,Cash,Retail Store,Tiffany Mccarthy
ORD04575,18-03-2024,Rebecca Garcia,Akron,North,Tablet,Electronics,8,954,5,7250.4,2231.28,Debit Card,Retail Store,Joseph Walls
ORD04576,18-07-2024,Teresa Freeman,Fort Worth,East,Keyboard,Accessories,4,2199,20,7036.8,1436.96,Credit Card,Retail Store,Brittany Foster
ORD04577,24-06-2024,Lindsey Taylor,Reno,East,Mouse,Accessories,2,112,15,190.4,32.68,Credit Card,Online,Amy Miranda
ORD04578,11-03-2025,Calvin Weaver,New Orleans,North,Monitor,Electronics,1,1467,0,1467,501.08,UPI,Retail Store,Mark Munoz
ORD04579,26-05-2025,Thomas Nelson,Atlanta,East,Monitor,Electronics,4,865,0,3460,896.16,Net Banking,Retail Store,Ricky Williams
ORD04580,30-07-2025,Justin Munoz,Dayton,South,Tablet,Electronics,5,320,5,1520,272.35,UPI,Online,Johnny Ross
ORD04581,18-11-2025,Gary Miller,Orlando,North,Keyboard,Accessories,1,786,20,628.8,19.56,UPI,Online,Todd Pena
ORD04582,22-05-2024,Jennifer Barnes,Charlotte,West,Laptop,Electronics,9,2452,10,19861.2,7113.24,Net Banking,Online,Spencer Anderson
ORD04583,16-03-2025,Olivia Hanson,Los Angeles,North,Mouse,Accessories,3,1758,20,4219.2,1099.32,UPI,Online,Jeanette Ali
ORD04584,06-09-2025,Linda Griffin,Green Bay,East,Headphones,Accessories,4,606,10,2181.6,810,Debit Card,Online,Michael Lopez
ORD04585,21-06-2024,Katelyn Smith,Portland,West,Monitor,Electronics,3,1546,0,4638,1523.19,Debit Card,Online,Natasha Butler
ORD04586,29-10-2024,Eric Gutierrez,San Diego,South,Camera,Electronics,4,2121,10,7635.6,2869.12,Net Banking,Retail Store,Shannon Mcintyre
ORD04587,21-08-2025,Tiffany Brewer,Sioux Falls,South,Tablet,Electronics,5,912,20,3648,465.25,Cash,Retail Store,Edward Aguilar
ORD04588,27-01-2024,Joshua Yates,Des Moines,East,Camera,Electronics,1,832,5,790.4,224.07,Credit Card,Retail Store,Daniel Delgado
ORD04589,27-08-2025,Susan Bailey,Raleigh,East,Camera,Electronics,7,1056,5,7022.4,1757.7,Credit Card,Retail Store,Brian Fields
ORD04590,07-11-2025,Tonya Brown,San Francisco,North,Laptop,Electronics,5,2143,15,9107.75,2931.05,UPI,Online,Patricia Davis
ORD04591,14-05-2025,Jesse Baker,Fargo,North,Camera,Electronics,3,915,15,2333.25,706.56,Cash,Online,Joyce Walsh
ORD04592,26-04-2025,Jonathan Novak,Nashville,South,Headphones,Accessories,5,1233,10,5548.5,1275.55,Cash,Online,Elizabeth Avila
ORD04593,14-09-2024,Ruben Allen,Atlanta,North,Mouse,Accessories,8,561,15,3814.8,388.08,Credit Card,Online,Ronald Summers
ORD04594,26-11-2025,Tammy King,San Jose,East,Printer,Office Equipment,6,1665,20,7992,275.58,Cash,Retail Store,Paul Rodriguez
ORD04595,27-10-2024,Ashley Roth,Sacramento,West,Tablet,Electronics,8,902,15,6133.6,756.32,Net Banking,Retail Store,Vincent Brown
ORD04596,07-02-2025,Sheri Murphy,Seattle,North,Laptop,Electronics,8,603,5,4582.8,1473.2,UPI,Retail Store,Christine Sharp
ORD04597,25-07-2025,Teresa Hernandez,Richmond,North,Printer,Office Equipment,2,656,0,1312,555.76,Debit Card,Retail Store,Austin Moore
ORD04598,16-10-2025,Alyssa Blackwell,Jacksonville,South,Camera,Electronics,10,913,20,7304,1931.3,Cash,Retail Store,Ryan Freeman
ORD04599,09-09-2024,Erika Garner,Memphis,North,Laptop,Electronics,5,934,20,3736,264.2,Net Banking,Online,Scott Gentry
ORD04600,27-03-2025,Gina Hernandez,Portland,West,Keyboard,Accessories,7,1395,15,8300.25,2017.75,Net Banking,Retail Store,Amy Chavez
ORD04601,13-03-2025,Rebekah Ellison,Chicago,West,Camera,Electronics,1,938,0,938,376.07,Cash,Online,Timothy Holt
ORD04602,25-10-2025,Justin Martin,Spokane,South,Headphones,Accessories,6,662,10,3574.8,840.6,UPI,Online,Mrs. Brittany Oliver
ORD04603,16-09-2025,Kenneth King,Tampa,South,Headphones,Accessories,7,1146,5,7620.9,1544.34,Cash,Online,Tara Houston
ORD04604,05-09-2025,Nichole Armstrong,Birmingham,West,Laptop,Electronics,4,1515,5,5757,1868.44,Credit Card,Retail Store,Taylor Delgado
ORD04605,30-08-2024,Joshua Sanders,Detroit,North,Monitor,Electronics,3,2339,15,5964.45,1595.88,Credit Card,Online,Keith Williams
ORD04606,11-04-2025,Drew Gray,Minneapolis,East,Printer,Office Equipment,10,2052,10,18468,2163.5,Net Banking,Online,Marcus Davis
ORD04607,25-08-2025,Christine Gonzalez,Oklahoma City,North,Headphones,Accessories,8,201,10,1447.2,179.76,Cash,Retail Store,Shelly Henson
ORD04608,13-11-2024,Sara Gordon,Milwaukee,West,Headphones,Accessories,9,327,20,2354.4,467.46,UPI,Retail Store,Tara Cross
ORD04609,02-02-2024,Rachel Rodriguez,Cleveland,East,Headphones,Accessories,4,1626,0,6504,1848.24,Credit Card,Retail Store,Jennifer George
ORD04610,17-08-2025,Jonathan Gibbs,Jackson,North,Headphones,Accessories,4,1694,20,5420.8,1530.4,Cash,Online,Emma Dunn
ORD04611,15-03-2025,Gerald Baker,Pittsburgh,East,Printer,Office Equipment,2,2085,10,3753,808.04,Debit Card,Online,Christopher Ponce
ORD04612,07-11-2025,Michael Hobbs,Tulsa,West,Headphones,Accessories,3,476,20,1142.4,73.89,Net Banking,Online,Amanda Payne
ORD04613,31-01-2025,Christine Gross,Buffalo,West,Smartphone,Electronics,10,2459,0,24590,9096.6,Debit Card,Online,Melinda Fox
ORD04614,01-05-2024,Timothy Acosta,Louisville,East,Smartphone,Electronics,4,1312,0,5248,2319.56,Net Banking,Retail Store,Dawn Mcdaniel
ORD04615,01-12-2024,Mindy Clark,Las Vegas,South,Headphones,Accessories,2,645,15,1096.5,126.02,Cash,Online,Henry Martinez
ORD04616,19-06-2024,Kyle Oliver,Newark,East,Camera,Electronics,3,2453,0,7359,1748.7,Debit Card,Retail Store,Emily Mayer
ORD04617,18-02-2025,Erica Thompson,Phoenix,East,Smartwatch,Wearables,10,312,20,2496,759.9,Credit Card,Retail Store,Mark Woods
ORD04618,21-04-2025,Tammy Bolton,Providence,North,Camera,Electronics,6,1556,5,8869.2,2069.64,UPI,Online,Craig Powell
ORD04619,26-06-2025,Lisa Bruce,Columbus,West,Headphones,Accessories,7,882,0,6174,2283.05,Net Banking,Online,Tanner Arias
ORD04620,18-09-2024,Rita Craig,Spokane,North,Headphones,Accessories,2,1832,20,2931.2,682.18,UPI,Retail Store,William Carroll
ORD04621,07-02-2024,Christopher Gates,Louisville,East,Laptop,Electronics,1,292,10,262.8,44.94,Net Banking,Online,Derrick Weber
ORD04622,08-03-2025,James Hernandez,Little Rock,North,Keyboard,Accessories,4,553,0,2212,822.68,Net Banking,Retail Store,Sergio Perkins
ORD04623,14-06-2024,Regina Hopkins,Baton Rouge,East,Keyboard,Accessories,10,1733,20,13864,3568,UPI,Online,Frederick Baker
ORD04624,25-08-2025,Jennifer Rogers,Savannah,South,Headphones,Accessories,4,1145,10,4122,788.68,UPI,Online,Samuel Tate
ORD04625,21-02-2025,Danny Rodriguez,Tucson,East,Smartwatch,Wearables,8,848,15,5766.4,964.88,UPI,Retail Store,William Rodriguez
ORD04626,20-12-2025,Heather Sanchez,Cincinnati,South,Tablet,Electronics,9,1940,20,13968,94.41,Net Banking,Online,Mackenzie Jensen
ORD04627,13-12-2025,James Wilson,Tulsa,North,Laptop,Electronics,6,818,20,3926.4,1051.68,Net Banking,Retail Store,Victoria Wagner
ORD04628,18-07-2024,Jennifer Carr,Mobile,North,Headphones,Accessories,2,2336,10,4204.8,800.42,Credit Card,Retail Store,Lynn Martinez
ORD04629,03-03-2024,Mary Glover,Honolulu,South,Printer,Office Equipment,4,132,10,475.2,57.68,UPI,Retail Store,Stephanie Barker
ORD04630,24-07-2024,Amanda Oliver,Honolulu,West,Laptop,Electronics,1,1252,0,1252,281.58,Net Banking,Retail Store,Lori Jones
ORD04631,01-01-2024,Melanie Marshall,Lubbock,South,Headphones,Accessories,6,654,15,3335.4,747.72,Net Banking,Retail Store,Steven Hoffman
ORD04632,29-11-2024,Jennifer Riley,Charleston,East,Mouse,Accessories,8,1811,5,13763.6,5761.6,Debit Card,Retail Store,Kevin Harris
ORD04633,03-08-2024,Thomas Wolf,Jackson,North,Keyboard,Accessories,10,146,10,1314,324.2,Net Banking,Retail Store,Denise Bishop
ORD04634,24-03-2025,Roberta Mckinney,Denver,East,Headphones,Accessories,7,604,5,4016.6,1654.59,UPI,Online,Jessica Hamilton
ORD04635,09-03-2024,Barbara Cole,New York,East,Mouse,Accessories,7,1000,20,5600,1192.52,Net Banking,Retail Store,Robert Lowe
ORD04636,25-02-2024,Jacob Sellers,Knoxville,West,Headphones,Accessories,3,1424,15,3631.2,399.27,Net Banking,Online,Daniel Wilson
ORD04637,22-01-2024,Michele Davis,San Diego,North,Laptop,Electronics,4,1835,20,5872,1117.92,UPI,Retail Store,Frederick Carey
ORD04638,31-08-2024,Edward Chang,Chattanooga,West,Laptop,Electronics,3,1659,0,4977,1919.43,Debit Card,Online,Michael Ward
ORD04639,28-01-2025,Mrs. Teresa Fisher,Corpus Christi,West,Keyboard,Accessories,3,277,15,706.35,158.1,UPI,Retail Store,Stuart Sutton
ORD04640,11-10-2024,Dominique Foster,Lubbock,North,Laptop,Electronics,6,1009,5,5751.3,2184.3,Net Banking,Retail Store,Brittany Jones
ORD04641,27-05-2025,Sarah Nichols,Salt Lake City,North,Monitor,Electronics,6,966,5,5506.2,1238.28,Net Banking,Online,Paul Farmer
ORD04642,15-06-2025,Erin Wilson,Houston,East,Tablet,Electronics,9,327,5,2795.85,1153.62,Net Banking,Online,Kimberly Duffy
ORD04643,30-03-2025,Mr. Jordan West MD,Boston,West,Keyboard,Accessories,2,965,15,1640.5,165.38,UPI,Retail Store,Christina Nelson
ORD04644,22-04-2024,Megan Watson,Philadelphia,North,Tablet,Electronics,6,596,15,3039.6,790.92,Net Banking,Online,Katherine Schmidt
ORD04645,07-01-2025,Michael Johnson,Boise,South,Tablet,Electronics,6,2088,0,12528,2618.28,Cash,Retail Store,Benjamin Clark
ORD04646,19-05-2025,Dr. Erica Wilson MD,Spokane,East,Laptop,Electronics,9,1682,20,12110.4,418.23,UPI,Online,Tamara Larsen
ORD04647,19-08-2025,Tammy Rodriguez,Kansas City,West,Keyboard,Accessories,4,1457,20,4662.4,236.96,Debit Card,Retail Store,Claudia Hart
ORD04648,12-02-2025,Robert Dodson,Madison,West,Camera,Electronics,7,2494,5,16585.1,5907.3,Credit Card,Online,Megan Hogan
ORD04649,05-03-2024,Leslie Herrera,Omaha,West,Smartphone,Electronics,3,1421,10,3836.7,1101.78,Cash,Retail Store,Samuel Phillips
ORD04650,01-05-2025,Megan Cochran,Des Moines,East,Tablet,Electronics,2,2446,5,4647.4,883.62,Cash,Retail Store,Jamie Mendez
ORD04651,21-07-2024,Clayton Alvarado,Louisville,East,Monitor,Electronics,2,757,15,1286.9,353.1,UPI,Online,Dillon Gomez
ORD04652,05-12-2025,Caroline Rivera,Dallas,South,Mouse,Accessories,10,2067,15,17569.5,5376.8,UPI,Retail Store,Charles Willis
ORD04653,19-03-2024,Barbara Cook,Fresno,West,Mouse,Accessories,7,1185,15,7050.75,1825.25,UPI,Online,Rhonda Meyer
ORD04654,05-04-2025,Dalton Knight,Austin,North,Keyboard,Accessories,3,572,10,1544.4,583.8,Credit Card,Online,Erica Rodriguez
ORD04655,19-08-2025,Deborah Kelley,Oakland,North,Printer,Office Equipment,9,492,5,4206.6,973.53,Cash,Retail Store,Theresa Lynch
ORD04656,03-04-2025,Angela Santiago,San Antonio,East,Laptop,Electronics,9,1078,5,9216.9,2017.89,Cash,Online,Lisa Ruiz
ORD04657,14-05-2025,Carol Potter,Long Beach,South,Keyboard,Accessories,7,2160,0,15120,3953.6,Credit Card,Online,Lindsey Wood
ORD04658,08-07-2025,Timothy Riley,Grand Rapids,North,Camera,Electronics,1,1375,20,1100,66.54,UPI,Online,James Jackson
ORD04659,16-07-2024,Eric Miller,Washington,North,Camera,Electronics,2,1146,0,2292,907.28,UPI,Online,Kelsey Haynes
ORD04660,20-01-2025,Jason Conway,Baltimore,South,Camera,Electronics,2,247,10,444.6,51.76,UPI,Retail Store,Julie Miller
ORD04661,18-04-2024,Brenda Harvey,Fort Worth,North,Smartwatch,Wearables,10,205,5,1947.5,421.3,Credit Card,Retail Store,Melissa Craig
ORD04662,23-01-2024,Desiree Morgan,Honolulu,North,Smartphone,Electronics,10,1292,15,10982,1002.2,Debit Card,Retail Store,Mary Howard
ORD04663,27-05-2024,Christopher Warren,Tucson,South,Smartphone,Electronics,8,1778,10,12801.6,3180.08,UPI,Online,Casey Allen
ORD04664,30-09-2024,Cory Smith,Albuquerque,East,Smartphone,Electronics,3,261,15,665.55,113.16,Cash,Retail Store,Jacqueline Anderson
ORD04665,05-01-2024,Melissa Johnston,New Orleans,South,Smartwatch,Wearables,2,755,15,1283.5,127.6,Credit Card,Online,Douglas Thomas
ORD04666,13-01-2025,Cindy Bryant,Sacramento,East,Monitor,Electronics,2,1113,15,1892.1,435.6,Net Banking,Online,Ronald Gardner
ORD04667,08-06-2025,Thomas Howard,Miami,South,Smartphone,Electronics,7,1501,15,8930.95,1492.75,Credit Card,Retail Store,Sharon Griffin
ORD04668,06-11-2024,Jennifer Miller,Toledo,West,Smartwatch,Wearables,10,1464,0,14640,5727.5,UPI,Online,Patricia Green
ORD04669,25-06-2025,Jennifer Simmons,Akron,East,Smartphone,Electronics,5,1490,0,7450,2634.3,Debit Card,Online,Marcus Mitchell
ORD04670,31-05-2024,Lauren Jordan,Nashville,West,Keyboard,Accessories,4,144,15,489.6,29.76,Net Banking,Retail Store,Andrew Thomas
ORD04671,10-08-2024,Jon Moss,Reno,East,Mouse,Accessories,3,1742,0,5226,1476.99,UPI,Retail Store,Vernon Barnes
ORD04672,01-05-2024,Emily Nguyen,Dayton,North,Printer,Office Equipment,6,2278,15,11617.8,2378.28,UPI,Online,Daniel Graham
ORD04673,14-06-2025,Eric Jordan,Atlanta,East,Smartwatch,Wearables,4,1329,0,5316,2100.8,UPI,Online,Natasha Murray
ORD04674,01-08-2025,Cindy Thompson,Green Bay,North,Headphones,Accessories,9,2222,10,17998.2,4270.95,Cash,Online,Paul Deleon
ORD04675,25-01-2025,Cody Brown,Orlando,South,Laptop,Electronics,7,1619,10,10199.7,2229.15,UPI,Retail Store,Ronald Douglas
ORD04676,22-05-2024,Xavier Bell,Charlotte,South,Keyboard,Accessories,8,1834,5,13938.4,4988.48,Credit Card,Online,Charles Preston
ORD04677,05-05-2024,Christy Morgan,Raleigh,East,Headphones,Accessories,6,994,10,5367.6,1293.54,UPI,Retail Store,Jennifer Bell
ORD04678,10-06-2025,Janice Pratt,Richmond,West,Camera,Electronics,1,709,5,673.55,280.45,Net Banking,Online,Mark Thomas
ORD04679,30-10-2024,Kayla Perry,Memphis,North,Laptop,Electronics,7,582,20,3259.2,648.9,Debit Card,Retail Store,Michael Martinez MD
ORD04680,16-08-2024,Wanda Smith,Los Angeles,South,Smartwatch,Wearables,5,1145,15,4866.25,605.5,UPI,Online,Timothy Johnson
ORD04681,10-08-2024,Clifford Martinez,Jacksonville,South,Printer,Office Equipment,4,349,0,1396,563.2,Credit Card,Retail Store,Michael Weeks
ORD04682,10-03-2025,Nicholas Hanson,Tampa,West,Smartphone,Electronics,8,2397,0,19176,6606,UPI,Retail Store,Raymond Rosario
ORD04683,22-03-2024,Dr. Alexander Foster MD,Sioux Falls,North,Headphones,Accessories,3,261,0,783,222.78,UPI,Online,Elizabeth Daniels
ORD04684,09-09-2024,Anthony Hardy,Fargo,South,Camera,Electronics,4,2136,10,7689.6,1406.16,Net Banking,Online,Janice Wilkerson
ORD04685,29-12-2025,Henry Pierce,Pittsburgh,East,Mouse,Accessories,9,1880,15,14382,3063.87,Debit Card,Online,Nicholas Williams
ORD04686,04-08-2024,Edward Turner,San Diego,South,Printer,Office Equipment,3,595,10,1606.5,360.81,Debit Card,Retail Store,Nicole Clark
ORD04687,06-04-2025,Jacob Diaz,Birmingham,West,Keyboard,Accessories,6,2067,15,10541.7,1333.32,Net Banking,Retail Store,Alicia Klein
ORD04688,17-06-2024,Steven Williams,San Francisco,East,Tablet,Electronics,8,1438,0,11504,2314.8,Debit Card,Online,Tara Hernandez
ORD04689,18-03-2025,Vanessa Mason,Chicago,South,Mouse,Accessories,5,2205,10,9922.5,1115.5,Net Banking,Online,Charles Prince
ORD04690,29-12-2025,Rachel Ho,San Jose,West,Camera,Electronics,4,2435,15,8279,1057.12,Cash,Retail Store,James Wilson
ORD04691,05-12-2024,Melanie Weeks,Detroit,South,Keyboard,Accessories,1,1218,15,1035.3,91.28,UPI,Retail Store,Selena Lewis
ORD04692,13-08-2025,Donna Fowler,Sacramento,South,Headphones,Accessories,8,279,15,1897.2,278.16,Cash,Online,Michelle Thompson
ORD04693,22-10-2025,Samantha Kennedy,Seattle,South,Camera,Electronics,6,1038,5,5916.6,1496.34,UPI,Retail Store,Michael Ruiz
ORD04694,29-08-2025,Amanda Murray,Minneapolis,West,Smartphone,Electronics,2,1769,15,3007.3,220.9,Net Banking,Retail Store,Sean Mitchell
ORD04695,13-06-2025,Ashlee Cortez,Portland,South,Camera,Electronics,2,2179,20,3486.4,231.64,Net Banking,Online,Kendra Frazier
ORD04696,24-10-2024,Alexandria Dickson,Buffalo,East,Monitor,Electronics,10,1383,20,11064,759.7,Cash,Online,Mr. Kyle Monroe MD
ORD04697,24-03-2025,Luis James,Newark,East,Mouse,Accessories,2,2344,10,4219.2,1438.14,Credit Card,Online,Jeanne Cox
ORD04698,21-05-2025,Amber Mitchell,Sacramento,West,Smartwatch,Wearables,5,1936,5,9196,2692.45,Debit Card,Retail Store,Joseph Brown
ORD04699,27-12-2024,Jennifer Miller,Milwaukee,West,Monitor,Electronics,9,2439,15,18658.35,4982.58,Net Banking,Online,Mary Perkins
ORD04700,21-01-2024,Paul Velazquez,Cleveland,North,Headphones,Accessories,9,679,5,5805.45,2377.17,Credit Card,Online,Jared Andrews
ORD04701,21-02-2025,Dakota Smith,Oklahoma City,North,Mouse,Accessories,5,778,20,3112,323.05,Net Banking,Online,Tracy Skinner
ORD04702,27-11-2024,Shawn Jones,Providence,North,Tablet,Electronics,2,1368,15,2325.6,419.86,UPI,Online,Heather Callahan
ORD04703,09-10-2025,Ariana Potts,Hartford,North,Smartwatch,Wearables,7,1873,0,13111,3614.45,Cash,Online,Virginia Valdez
ORD04704,12-12-2025,Thomas Jenkins,Tulsa,South,Laptop,Electronics,5,1496,20,5984,965.4,UPI,Online,Michael Morse
ORD04705,07-02-2025,Tanya Chen,Louisville,South,Keyboard,Accessories,8,1250,20,8000,1441.12,Cash,Retail Store,Harold Henry
ORD04706,27-04-2024,Patricia Wright,Savannah,West,Camera,Electronics,4,233,10,838.8,219.8,Debit Card,Retail Store,Melody Wallace
ORD04707,29-07-2024,Randall Ferguson,Las Vegas,South,Mouse,Accessories,3,939,10,2535.3,451.53,UPI,Online,Jeff Nelson
ORD04708,27-11-2025,Craig Young,Phoenix,West,Smartphone,Electronics,8,1578,15,10730.4,2259.52,Debit Card,Retail Store,Nancy Hayes
ORD04709,08-05-2025,Sarah Odom,Little Rock,South,Keyboard,Accessories,7,1421,20,7957.6,1684.34,Credit Card,Online,Joshua Scott
ORD04710,04-04-2024,James Hernandez,Tucson,West,Printer,Office Equipment,10,1842,20,14736,3422.6,Net Banking,Online,Kathryn Gates
ORD04711,28-03-2024,Alexander Lowery,Columbus,North,Keyboard,Accessories,9,172,15,1315.8,100.44,Net Banking,Retail Store,Katelyn Marquez
ORD04712,24-05-2025,Megan Simpson,Indianapolis,East,Smartphone,Electronics,7,1738,20,9732.8,509.39,Net Banking,Online,Amber Ortega
ORD04713,23-10-2024,Lauren Griffin,Baton Rouge,East,Mouse,Accessories,8,540,5,4104,898.48,Net Banking,Retail Store,Kristin Taylor
